create_date,text,model,price,factory_price,maker
2021.10.28. 20:00,아디다스 오즈위고 fv9665 트리플 블랙 새제품 275 팝니다,아디다스 오즈위고,2000,129000,Adidas
2021.10.28. 02:08,아디다스 오즈위고 카키 EE6461 235사이즈 팝니다,아디다스 오즈위고,55000,129000,Adidas
2021.10.27. 16:19,아디다스 오즈위고 260,아디다스 오즈위고,60000,129000,Adidas
2021.10.27. 16:05,아디다스 운동화 오즈위고 (285),아디다스 오즈위고,43000,129000,Adidas
2021.10.27. 13:24,"앱상품&아디다스 x 라프시몬스 오즈위고 스니커즈 265&198,000원&",아디다스 오즈위고,198000,129000,Adidas
2021.10.27. 10:43,아디다스 오즈위고 그린 240 판매합니다,아디다스 오즈위고,90000,129000,Adidas
2021.10.27. 10:40,아디다스 오즈위고 그린 240 판매합니다,아디다스 오즈위고,90000,129000,Adidas
2021.10.26. 16:51,아디다스 오즈위고 트리플블랙 270사이즈 FX6028,아디다스 오즈위고,45000,129000,Adidas
2021.10.26. 16:46,아디다스 오즈위고 푸샤티 245 팝니다 새제품,아디다스 오즈위고,100000,129000,Adidas
2021.10.26. 09:58,아디다스 오즈위고 블랙 ee6999 새상품 / 250사이즈,아디다스 오즈위고,65000,129000,Adidas
2021.10.26. 08:13,아디다스 오즈위고tr 새상품,아디다스 오즈위고,40000,129000,Adidas
2021.10.25. 21:44,아디다스 오즈위고 fv9665 트리플 블랙 새제품 275 팝니다,아디다스 오즈위고,2000,129000,Adidas
2021.10.25. 21:30,아디다스 오즈위고 스웨이드 스니커즈 새상품 판매합니다 사이즈270,아디다스 오즈위고,100000,129000,Adidas
2021.10.25. 20:47,아디다스 오즈위고 블러쉬 230,아디다스 오즈위고,50000,129000,Adidas
2021.10.25. 16:35,아디다스 오즈위고 올블랙,아디다스 오즈위고,50000,129000,Adidas
2021.10.25. 12:29,아디다스 오즈위고 남성신발,아디다스 오즈위고,110000,129000,Adidas
2021.10.25. 10:45,거래완료 아디다스 오즈위고 EE6999,아디다스 오즈위고,12345,129000,Adidas
2021.10.24. 13:45,아디다스 오즈위고 트리플블랙(올블랙) FX6028,아디다스 오즈위고,48000,129000,Adidas
2021.10.23. 15:33,아디다스 오즈위고 260,아디다스 오즈위고,70000,129000,Adidas
2021.10.23. 10:38,아디다스 오즈위고260,아디다스 오즈위고,70000,129000,Adidas
2021.10.22. 18:41,아디다스 오즈위고 블랙(GV9965) 275,아디다스 오즈위고,90000,129000,Adidas
2021.10.22. 17:48,"앱상품&판매완료&새제품) 아디다스 오즈위고 gz2776 230사이즈&63,000원&",아디다스 오즈위고,63000,129000,Adidas
2021.10.22. 13:52,아디다스 오즈위고 250 블러쉬/트블,아디다스 오즈위고,120000,129000,Adidas
2021.10.22. 11:08,아디다스 오즈위고 블러쉬 235,아디다스 오즈위고,75000,129000,Adidas
2021.10.21. 17:48,아디다스 w 오즈위고 블러쉬 250,아디다스 오즈위고,20000,129000,Adidas
2021.10.21. 14:01,아디다스 오즈위고 올블랙,아디다스 오즈위고,50000,129000,Adidas
2021.10.20. 22:36,285 오즈위고 아디다스 새상품,아디다스 오즈위고,60000,129000,Adidas
2021.10.20. 22:34,아디다스 오즈위고 285 새상품,아디다스 오즈위고,60000,129000,Adidas
2021.10.20. 22:12,아디다스 오즈위고 운동화 fv3576 235 새상품,아디다스 오즈위고,80000,129000,Adidas
2021.10.20. 22:12,아디다스 오즈위고 운동화 ee7018 235 새상품,아디다스 오즈위고,90000,129000,Adidas
2021.10.20. 22:11,아디다스 오즈위고 운동화 fv9655 235 새상품,아디다스 오즈위고,80000,129000,Adidas
2021.10.20. 17:04,아디다스운동화 아디다스오즈위고 올블랙운동화 아디다스런닝화 새상품245,아디다스 오즈위고,54000,129000,Adidas
2021.10.20. 14:12,아디다스 오즈위고 블러쉬 새상품,아디다스 오즈위고,110000,129000,Adidas
2021.10.20. 11:00,아디다스 오즈위고 송민호신발,아디다스 오즈위고,45000,129000,Adidas
2021.10.19. 19:53,아디다스 오즈위고 송민호신발,아디다스 오즈위고,45000,129000,Adidas
2021.10.19. 17:11,"아디다스 오즈위고 235,260",아디다스 오즈위고,40000,129000,Adidas
2021.10.19. 15:59,아디다스 오즈위고 흰파형 265사이즈 새상품 판매 합니다,아디다스 오즈위고,130000,129000,Adidas
2021.10.19. 10:12,아디다스 오즈위고 280,아디다스 오즈위고,20000,129000,Adidas
2021.10.19. 09:25,[285]아디다스 오즈위고 흰파형,아디다스 오즈위고,85000,129000,Adidas
2021.10.18. 22:33,아디다스 오즈위고 형광260mm,아디다스 오즈위고,85000,129000,Adidas
2021.10.18. 18:56,아디다스 오즈위고 올블랙,아디다스 오즈위고,50000,129000,Adidas
2021.10.18. 08:11,아디다스 오즈위고 트리플블랙 220 새상품,아디다스 오즈위고,12345,129000,Adidas
2021.10.18. 02:46,아디다스 오즈위고 트리플블랙 220,아디다스 오즈위고,70000,129000,Adidas
2021.10.17. 23:47,아디다스 오즈위고 FX6028,아디다스 오즈위고,2000,129000,Adidas
2021.10.17. 19:56,아디다스 오즈위고 fv9665 트리플 블랙 새제품 275 팝니다,아디다스 오즈위고,2000,129000,Adidas
2021.10.17. 17:18,아디다스 오즈위고 셀록스w 브라운 270사이즈 새상품 65000원,아디다스 오즈위고,65000,129000,Adidas
2021.10.17. 16:39,아디다스 오즈위고 송민호신발,아디다스 오즈위고,45000,129000,Adidas
2021.10.16. 18:38,아디다스 오즈위고 fv9665 트리플 블랙 새제품 275 팝니다,아디다스 오즈위고,2000,129000,Adidas
2021.11.08. 15:56,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.08. 15:28,컨버스 척테일러 올스타 키높이 슬립온 240,컨버스 척테일러 올스타,50000,69000,Converse
2021.11.08. 15:25,컨버스 척테일러 올스타 데인티 뮬 코지 클럽 화이트 8.5 새상품,컨버스 척테일러 올스타,60000,69000,Converse
2021.11.08. 14:47,컨버스 척테일러 올스타 로우 벨크로 220,컨버스 척테일러 올스타,20000,69000,Converse
2021.11.08. 12:59,척 테일러 올스타 클래식(컨버스 하이),컨버스 척테일러 올스타,37000,69000,Converse
2021.11.08. 12:58,척 테일러 올스타 클래식(컨버스 하이),컨버스 척테일러 올스타,37000,69000,Converse
2021.11.08. 11:59,컨버스 척테일러 올스타 하이 체크,컨버스 척테일러 올스타,25000,69000,Converse
2021.11.08. 11:39,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.08. 09:54,"앱상품&컨버스 척테일러 올스타 코듀라 로우 티크 250 새상품&40,000원&",컨버스 척테일러 올스타,40000,69000,Converse
2021.11.08. 09:54,"앱상품&컨버스 척테일러 올스타 우븐 하이 230mm 새상품&40,000원&",컨버스 척테일러 올스타,40000,69000,Converse
2021.11.08. 08:45,컨버스 척테일러 올스타 리뉴 니트,컨버스 척테일러 올스타,60000,69000,Converse
2021.11.08. 07:06,!가격내립니다! *컨버스* 척테일러 올스타 플랫폼 [로즈골드],컨버스 척테일러 올스타,30000,69000,Converse
2021.11.08. 00:15,"컨버스 척테일러 올스타 하이 151244C (280mm) 판매합니다 ,,,",컨버스 척테일러 올스타,50000,69000,Converse
2021.11.07. 23:50,"앱상품&(260)컨버스 척테일러 올스타 하이 스니커즈&22,000원&",컨버스 척테일러 올스타,22000,69000,Converse
2021.11.07. 23:46,"앱상품&(220)컨버스 척테일러 올스타 로우 벨크로 스니커즈&20,000원&",컨버스 척테일러 올스타,20000,69000,Converse
2021.11.07. 22:33,컨버스 척테일러 올스타 리프트,컨버스 척테일러 올스타,40000,69000,Converse
2021.11.07. 21:23,컨버스 레더 스웨이드 올스타 척테일러 하이 백지퍼 250 255 백짚 백집 더블지퍼 골든구스 스케이트 하이탑 나이키 블레이저 프란시 빈티지,컨버스 척테일러 올스타,50000,69000,Converse
2021.11.07. 19:47,!가격더내립니다! *컨버스* 척테일러 올스타 플랫폼 [로즈골드],컨버스 척테일러 올스타,30000,69000,Converse
2021.11.07. 18:23,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.07. 17:42,컨버스 척테일러 올스타 블랙 255,컨버스 척테일러 올스타,23000,69000,Converse
2021.11.07. 15:10,240) 컨버스 척 테일러 올스타 70 하이 화이트,컨버스 척테일러 올스타,60000,69000,Converse
2021.11.07. 14:24,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.07. 14:23,"42000원 260size 올스타 재팬 척테일러 베이스볼재킷BJ R 그린초록 컨버스 하이 React 나이키리액트 나일론ny 스니커즈단화ㅡ판매단종매물,일본발매판",컨버스 척테일러 올스타,42000,69000,Converse
2021.11.07. 14:18,컨버스 척테일러 올스타 클래식 레드 하이 M9621,컨버스 척테일러 올스타,28000,69000,Converse
2021.11.07. 14:17,컨버스 척테일러 올스타 70,컨버스 척테일러 올스타,50000,69000,Converse
2021.11.07. 12:53,컨버스 척테일러 올스타 리프트 화이트 250mm 판매합니다.,컨버스 척테일러 올스타,50000,69000,Converse
2021.11.07. 10:06,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.07. 09:10,척테일러 올스타 무브 블랙 570256C 컨버스(신발),컨버스 척테일러 올스타,50000,69000,Converse
2021.11.06. 21:12,!가격더내립니다! *컨버스* 척테일러 올스타 플랫폼 [로즈골드],컨버스 척테일러 올스타,30000,69000,Converse
2021.11.06. 14:09,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.06. 11:36,컨버스 올스타 척테일러 가죽 블랙 하이탑/꼼데가르송 콜라보(판매완료)/잭퍼셀 로우 2종,컨버스 척테일러 올스타,11111,69000,Converse
2021.11.05. 22:21,"앱상품&(260)컨버스 척테일러 올스타 로우 벨크로 스니커즈&20,000원&",컨버스 척테일러 올스타,20000,69000,Converse
2021.11.05. 20:38,컨버스 척테일러 올스타 무브(275),컨버스 척테일러 올스타,65000,69000,Converse
2021.11.05. 13:54,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.05. 11:55,35000원 250size 올스타 척테일러AS 스페셜리티 체크무늬패턴 기모퍼 컨버스 로우 멀티칼라 스니커즈단화ㅡ최저가판매,컨버스 척테일러 올스타,35000,69000,Converse
2021.11.05. 10:42,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.04. 20:57,"앱상품&판매완료&(280)컨버스 척테일러 올스타 로우 스니커즈&20,000원&",컨버스 척테일러 올스타,20000,69000,Converse
2021.11.04. 20:54,"앱상품&판매완료&(230)컨버스 척테일러 올스타 하이 스니커즈 운동화&23,000원&",컨버스 척테일러 올스타,23000,69000,Converse
2021.11.04. 20:41,[260] 컨버스 척테일러 올스타 한정판 카르민핑크(박스새상품),컨버스 척테일러 올스타,45000,69000,Converse
2021.11.04. 17:18,"앱상품&컨버스 올스타 척테일러 가죽 하이탑 (맨5,우먼7)&65,000원&",컨버스 척테일러 올스타,65000,69000,Converse
2021.11.04. 16:36,34000원 270size 컨버스 올스타 척테일러 스트리트하이커 워커 부츠 청키힐 트레킹 천연가죽 레더LTR 블랙레드 검빨 런닝화스니커즈하이ㅡ판매단종매물,컨버스 척테일러 올스타,34000,69000,Converse
2021.11.04. 16:16,컨버스 척 테일러 올스타2 부트 하이 다크 초콜릿 153573C,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.04. 13:40,20000원 230size 올스타 척테일러 재팬 컨버스 하이 블랙화이트브라운 검흰갈 레더가죽 캔버스니커즈단화,컨버스 척테일러 올스타,20000,69000,Converse
2021.11.04. 13:21,컨버스 척테일러 올스타 새상품,컨버스 척테일러 올스타,25000,69000,Converse
2021.11.04. 08:47,컨버스 척테일러 올스타CX 와일드망고 팝니다,컨버스 척테일러 올스타,40000,69000,Converse
2021.11.03. 20:55,컨버스올스타 척테일러 하이 옵티컬화이트 환타(Fanta) 270mm,컨버스 척테일러 올스타,80000,69000,Converse
2021.11.03. 18:18,"앱상품&판매완료&컨버스 올스타 척테일러&8,000원&",컨버스 척테일러 올스타,8000,69000,Converse
2021.11.03. 13:44,컨버스 척테일러 올스타 코어 225,컨버스 척테일러 올스타,35000,69000,Converse
2021.11.03. 12:28,컨버스 척테일러 올스타 화이트 255,컨버스 척테일러 올스타,40000,69000,Converse
2021.11.03. 06:39,[가격더내립니다] *컨버스* 척테일러 올스타 플랫폼,컨버스 척테일러 올스타,30000,69000,Converse
2021.11.02. 21:59,!가격더내립니다! *컨버스* 척테일러 올스타 플랫폼 [로즈골드],컨버스 척테일러 올스타,30000,69000,Converse
2021.11.02. 21:48,컨버스 올스타 척테일러 레드 하이,컨버스 척테일러 올스타,20000,69000,Converse
2021.11.02. 20:26,"앱상품&(235)컨버스 척테일러 올스타 하이 스니커즈 운동화&23,000원&",컨버스 척테일러 올스타,23000,69000,Converse
2021.11.02. 18:25,컨버스 척테일러 올스타 재팬 하이,컨버스 척테일러 올스타,150000,69000,Converse
2021.11.02. 06:43,<가격더내립니다> *컨버스* 척테일러 올스타 플랫폼 [로즈골드],컨버스 척테일러 올스타,30000,69000,Converse
2021.11.01. 22:46,"앱상품&컨버스 척테일러 올스타 70 162065C / 220&60,000원&",컨버스 척테일러 올스타,60000,69000,Converse
2021.11.01. 22:46,컨버스 척테일러 올스타 운동화 245 판매합니다.,컨버스 척테일러 올스타,36000,69000,Converse
2021.11.01. 22:09,"컨버스 척테일러올스타 아이보리 하이,로우",컨버스 척테일러 올스타,10000,69000,Converse
2021.11.01. 22:09,"컨버스 척테일러올스타 레드 하이,로우 2종",컨버스 척테일러 올스타,10000,69000,Converse
2021.11.01. 22:09,"컨버스 척테일러올스타 자주색 하이,로우 2종",컨버스 척테일러 올스타,10000,69000,Converse
2021.11.01. 22:08,컨버스 척테일러올스타 하이 올블랙,컨버스 척테일러 올스타,10000,69000,Converse
2021.11.01. 20:14,(새상품) 컨버스 올스타 척테일러 스웨이드 보아털,컨버스 척테일러 올스타,75000,69000,Converse
2021.11.01. 16:20,컨버스 척테일러 올스타 리프트 플랫폼 240,컨버스 척테일러 올스타,70000,69000,Converse
2021.10.31. 18:50,(새상품) 컨버스 올스타 척테일러 스웨이드 보아털,컨버스 척테일러 올스타,75000,69000,Converse
2021.10.31. 18:48,(새상품) 컨버스 올스타 척테일러 스웨이드 보아털,컨버스 척테일러 올스타,75000,69000,Converse
2021.10.31. 18:48,(새상품) 컨버스 올스타 척테일러 스웨이드 보아털,컨버스 척테일러 올스타,75000,69000,Converse
2021.10.31. 18:07,"앱상품&컨버스 올스타 척테일러&9,000원&",컨버스 척테일러 올스타,9000,69000,Converse
2021.10.31. 13:31,"앱상품&컨버스 척테일러 올스타 리프트 캔버스 슬립 플랫폼240&40,000원&",컨버스 척테일러 올스타,40000,69000,Converse
2021.10.31. 13:29,20000원 230size 올스타 재팬 척테일러 로고각인 컨버스 하이 펠트원단 그레이화이트퍼플 회흰보 초경량 스니커즈단화ㅡ최저가판매,컨버스 척테일러 올스타,20000,69000,Converse
2021.10.31. 13:28,35000원 250size 올스타 척테일러AS 스페셜리티 체크무늬패턴 기모퍼 컨버스 로우 멀티칼라 스니커즈단화ㅡ최저가판매,컨버스 척테일러 올스타,35000,69000,Converse
2021.10.30. 23:18,"앱상품&(260)컨버스 척테일러 올스타 하이 스니커즈&22,000원&",컨버스 척테일러 올스타,22000,69000,Converse
2021.10.30. 20:24,"앱상품&판매완료&컨버스 척테일러 240 올스타클래식 하이탑 운동화&10,000원&",컨버스 척테일러 올스타,10000,69000,Converse
2021.10.30. 17:19,컨버스 척테일러 올스타 화이트 모노크롬,컨버스 척테일러 올스타,85000,69000,Converse
2021.10.30. 12:33,[250] 척테일러 올스타 데인티 컨버스 블랙,컨버스 척테일러 올스타,30000,69000,Converse
2021.10.29. 22:22,컨버스 척테일러 올스타 리프트 220,컨버스 척테일러 올스타,60000,69000,Converse
2021.10.29. 22:21,280) 올스타 컨버스 레더 하이 올 화이트 척테일러 나이키 뉴발란스,컨버스 척테일러 올스타,40000,69000,Converse
2021.10.29. 16:08,컨버스 척테일러 올스타 265,컨버스 척테일러 올스타,35000,69000,Converse
2021.10.29. 15:27,컨버스 척테일러 올스타 280사이즈 판매합니다,컨버스 척테일러 올스타,30000,69000,Converse
